Date,Close,High,Low,Open,Volume
2022-10-31,196.27000427246094,196.5,194.5,195.6999969482422,8882827
2022-11-01,197.97999572753906,198.24000549316406,196.36000061035156,197.8000030517578,3943610
2022-11-02,197.41000366210938,198.8000030517578,197.07000732421875,198.8000030517578,1911519
2022-11-03,197.38999938964844,197.82000732421875,194.60000610351562,197.39999389648438,2800681
2022-11-04,197.77000427246094,198.60000610351562,196.6999969482422,198.60000610351562,1577276
2022-11-07,198.6199951171875,199.39999389648438,197.4199981689453,199.0,2821469
2022-11-09,198.32000732421875,203.49000549316406,198.14999389648438,203.49000549316406,2373360
2022-11-10,196.86000061035156,198.1999969482422,196.25,198.1999969482422,3993577
2022-11-11,200.22000122070312,200.35000610351562,198.4499969482422,199.3699951171875,4245671
2022-11-14,200.1699981689453,200.9600067138672,199.02000427246094,200.6999969482422,2067441
2022-11-15,200.91000366210938,201.6699981689453,199.8000030517578,201.6699981689453,1776273
2022-11-16,200.8699951171875,201.9499969482422,200.27999877929688,201.9499969482422,1886431
2022-11-17,200.1999969482422,201.25,199.4499969482422,201.25,1304936
2022-11-18,199.9199981689453,201.25,199.05999755859375,201.25,1728259
2022-11-21,198.5500030517578,199.99000549316406,198.39999389648438,199.99000549316406,1737709
2022-11-22,199.22999572753906,199.72999572753906,198.00999450683594,199.72999572753906,1091138
2022-11-23,199.50999450683594,200.52000427246094,199.1699981689453,200.52000427246094,840243
2022-11-24,201.72000122070312,202.22000122070312,199.4499969482422,200.72000122070312,2727692
2022-11-25,202.35000610351562,202.63999938964844,201.44000244140625,202.3699951171875,1925380
2022-11-28,203.0399932861328,203.52000427246094,200.91000366210938,203.52000427246094,1977790
2022-11-29,203.42999267578125,207.49000549316406,201.91000366210938,207.49000549316406,1317579
2022-11-30,204.6999969482422,207.47999572753906,202.75,207.47999572753906,1923386
2022-12-01,205.5399932861328,207.49000549316406,204.72999572753906,207.49000549316406,2261605
2022-12-02,204.80999755859375,207.49000549316406,203.89999389648438,207.49000549316406,2370387
2022-12-05,204.44000244140625,207.49000549316406,203.64999389648438,207.49000549316406,1627546
2022-12-06,204.13999938964844,206.47999572753906,203.5,206.47999572753906,1902955
2022-12-07,202.8699951171875,207.24000549316406,202.60000610351562,203.8699951171875,1710285
2022-12-08,203.6199951171875,203.8000030517578,176.5,176.5,1374081
2022-12-09,202.47999572753906,207.49000549316406,201.7100067138672,207.49000549316406,2109284
2022-12-12,202.61000061035156,205.8000030517578,200.5500030517578,204.8000030517578,1734167
2022-12-13,203.77000427246094,207.49000549316406,202.30999755859375,207.49000549316406,1196576
2022-12-14,204.35000610351562,204.99000549316406,203.77000427246094,204.99000549316406,1172749
2022-12-15,201.5800018310547,204.75,201.32000732421875,204.75,2332679
2022-12-16,200.16000366210938,202.35000610351562,200.0,202.35000610351562,2171653
2022-12-19,201.6699981689453,201.7899932861328,198.66000366210938,201.4199981689453,1720911
2022-12-20,201.2100067138672,203.85000610351562,199.25,203.85000610351562,2308276
2022-12-21,199.39999389648438,203.9499969482422,199.0,203.9499969482422,2461367
2022-12-22,198.5500030517578,202.30999755859375,197.89999389648438,199.39999389648438,3234997
2022-12-23,195.14999389648438,201.42999267578125,194.8000030517578,201.42999267578125,8961067
2022-12-26,197.22999572753906,198.50999450683594,194.8000030517578,198.50999450683594,3648955
2022-12-27,198.0,198.91000366210938,196.5800018310547,198.91000366210938,2669146
2022-12-28,197.99000549316406,198.9499969482422,197.00999450683594,198.9499969482422,1880252
2022-12-29,198.77999877929688,199.0800018310547,196.75999450683594,197.89999389648438,2374539
2022-12-30,198.0399932861328,200.13999938964844,197.6999969482422,199.89999389648438,1739603
2023-01-02,199.33999633789062,201.0,197.49000549316406,200.99000549316406,2493866
2023-01-03,199.67999267578125,199.9499969482422,198.38999938964844,199.9499969482422,1940837
2023-01-04,197.6699981689453,200.89999389648438,197.39999389648438,200.89999389648438,4078852
2023-01-05,197.07000732421875,198.9499969482422,195.0,198.9499969482422,3469951
2023-01-06,195.72000122070312,198.14999389648438,194.99000549316406,198.14999389648438,4510923
2023-01-09,198.27999877929688,199.0,195.72000122070312,195.75999450683594,4956377
2023-01-10,196.1300048828125,199.17999267578125,195.6199951171875,198.27999877929688,4208652
2023-01-11,196.1300048828125,198.99000549316406,195.25,195.8800048828125,3138094
2023-01-12,195.61000061035156,202.0,194.5500030517578,202.0,4091350
2023-01-13,196.61000061035156,197.14999389648438,194.72999572753906,196.89999389648438,5526052
2023-01-16,196.05999755859375,198.5,195.60000610351562,196.61000061035156,7648402
2023-01-17,197.47000122070312,198.0,195.80999755859375,196.0,1991902
2023-01-18,198.64999389648438,199.0,197.17999267578125,199.0,2287113
2023-01-19,198.42999267578125,199.41000366210938,197.6699981689453,199.41000366210938,2708429
2023-01-20,197.4499969482422,199.88999938964844,197.30999755859375,199.88999938964844,2223368
2023-01-23,198.44000244140625,199.0,197.61000061035156,198.58999633789062,2094688
2023-01-24,198.4199981689453,199.94000244140625,198.0,199.94000244140625,2565279
2023-01-25,196.0399932861328,199.44000244140625,195.60000610351562,199.44000244140625,6494563
2023-01-27,193.0,197.1999969482422,191.58999633789062,196.9499969482422,9584276
2023-01-30,193.25,194.89999389648438,190.5,194.89999389648438,5730169
2023-01-31,193.44000244140625,196.49000549316406,192.2100067138672,196.49000549316406,3329551
2023-02-01,193.1300048828125,196.99000549316406,190.60000610351562,196.99000549316406,8057541
2023-02-02,192.91000366210938,194.60000610351562,191.11000061035156,194.60000610351562,3791585
2023-02-03,195.1199951171875,203.5,190.00999450683594,198.6999969482422,3016836
2023-02-06,194.47999572753906,201.0,193.91000366210938,199.89999389648438,3620105
2023-02-07,194.0399932861328,196.16000366210938,193.39999389648438,196.16000366210938,2395912
2023-02-08,195.5399932861328,195.8000030517578,189.10000610351562,194.1999969482422,2609453
2023-02-09,195.88999938964844,201.39999389648438,194.61000061035156,201.39999389648438,1549469
2023-02-10,195.49000549316406,197.97000122070312,194.38999938964844,197.97000122070312,2023921
2023-02-13,194.60000610351562,198.1999969482422,193.92999267578125,195.49000549316406,2212140
2023-02-14,195.97999572753906,197.88999938964844,194.60000610351562,197.88999938964844,1787208
2023-02-15,197.0800018310547,197.3699951171875,194.1300048828125,196.97999572753906,2993357
2023-02-16,197.35000610351562,198.47999572753906,196.60000610351562,198.47999572753906,6236138
2023-02-17,196.3000030517578,198.88999938964844,195.75,198.88999938964844,2173248
2023-02-20,195.58999633789062,198.69000244140625,195.35000610351562,198.69000244140625,2447234
2023-02-21,195.25999450683594,196.52000427246094,193.25,196.25,1372747
2023-02-22,192.50999450683594,196.88999938964844,192.2100067138672,196.88999938964844,5800058
2023-02-23,192.00999450683594,194.49000549316406,191.44000244140625,194.49000549316406,3169952
2023-02-24,191.4600067138672,195.0,191.0500030517578,193.99000549316406,3398062
2023-02-27,190.55999755859375,192.8699951171875,189.72999572753906,192.8699951171875,5767403
2023-02-28,189.6999969482422,192.47999572753906,189.1999969482422,192.47999572753906,4381495
2023-03-01,191.27999877929688,191.88999938964844,189.80999755859375,191.88999938964844,3076476
2023-03-02,189.92999267578125,196.5,189.75999450683594,192.64999389648438,2987464
2023-03-03,192.50999450683594,193.14999389648438,190.3300018310547,193.14999389648438,2667912
2023-03-06,193.6300048828125,194.39999389648438,192.61000061035156,193.88999938964844,3539187
2023-03-08,193.9499969482422,194.6300048828125,190.60000610351562,194.6300048828125,2484812
2023-03-09,192.63999938964844,194.64999389648438,188.14999389648438,188.14999389648438,1880541
2023-03-10,190.75,191.9199981689453,190.0,191.91000366210938,4412613
2023-03-13,188.1199951171875,192.64999389648438,187.64999389648438,192.64999389648438,6256213
2023-03-14,186.91000366210938,189.6999969482422,186.30999755859375,189.44000244140625,6706987
2023-03-15,186.10000610351562,192.5,185.75999450683594,192.5,4642899
2023-03-16,186.22999572753906,188.52000427246094,184.8000030517578,188.52000427246094,6662192
2023-03-17,187.4199981689453,189.52000427246094,185.89999389648438,189.52000427246094,3874547
2023-03-20,186.1999969482422,188.39999389648438,184.50999450683594,188.39999389648438,6338005
2023-03-21,187.4600067138672,187.89999389648438,186.00999450683594,187.88999938964844,3095592
2023-03-22,187.8800048828125,188.75,187.4600067138672,188.75,1690955
2023-03-23,186.91000366210938,189.7899932861328,186.6699981689453,189.7899932861328,2184996
2023-03-24,185.67999267578125,187.89999389648438,185.36000061035156,187.89999389648438,2913376
2023-03-27,186.17999267578125,187.14999389648438,185.60000610351562,186.63999938964844,4064269
2023-03-28,185.7100067138672,187.52999877929688,185.25,187.52999877929688,2453607
2023-03-29,187.08999633789062,187.49000549316406,185.00999450683594,187.49000549316406,4340723
2023-03-31,189.86000061035156,190.0,187.22000122070312,187.22000122070312,4565764
2023-04-03,190.55999755859375,191.49000549316406,189.44000244140625,191.49000549316406,3116133
2023-04-05,192.19000244140625,192.47000122070312,189.77000427246094,191.55999755859375,3722034
2023-04-06,192.94000244140625,193.25,189.1999969482422,189.1999969482422,3850733
2023-04-10,192.63999938964844,194.38999938964844,192.4499969482422,194.38999938964844,3616730
2023-04-11,193.75999450683594,193.91000366210938,192.6999969482422,193.91000366210938,2803718
2023-04-12,194.63999938964844,194.8000030517578,193.57000732421875,193.88999938964844,3379714
2023-04-13,194.77000427246094,195.10000610351562,193.8000030517578,194.6300048828125,2325172
2023-04-17,193.91000366210938,196.0,192.5,196.0,3607785
2023-04-18,193.24000549316406,194.91000366210938,192.66000366210938,194.91000366210938,2337292
2023-04-19,192.86000061035156,194.0,192.5800018310547,194.0,1589928
2023-04-20,192.99000549316406,194.0,192.47999572753906,194.0,1462582
2023-04-21,192.85000610351562,194.1999969482422,192.39999389648438,192.5,2343908
2023-04-24,193.9499969482422,194.39999389648438,192.8000030517578,194.39999389648438,2133367
2023-04-25,194.1300048828125,194.60000610351562,193.58999633789062,194.58999633789062,1919289
2023-04-26,194.6199951171875,194.75,193.5,194.5,2094677
2023-04-27,195.92999267578125,196.35000610351562,193.86000061035156,195.1999969482422,2989666
2023-04-28,197.2899932861328,197.72000122070312,195.74000549316406,196.8000030517578,3403218
2023-05-02,198.38999938964844,199.6999969482422,196.11000061035156,198.5,3544119
2023-05-03,197.67999267578125,199.7899932861328,197.27999877929688,199.7899932861328,2129998
2023-05-04,199.44000244140625,199.61000061035156,197.02999877929688,199.4499969482422,3692955
2023-05-05,197.83999633789062,199.88999938964844,197.6699981689453,199.88999938964844,2599608
2023-05-08,199.7100067138672,199.99000549316406,197.83999633789062,197.9499969482422,3809627
2023-05-09,199.6999969482422,200.49000549316406,199.0500030517578,200.39999389648438,2707305
2023-05-10,200.0,200.3699951171875,199.0800018310547,200.1999969482422,2638312
2023-05-11,200.35000610351562,200.99000549316406,199.9600067138672,200.99000549316406,2372007
2023-05-12,200.25999450683594,200.4499969482422,199.05999755859375,200.27000427246094,2056983
2023-05-15,201.33999633789062,201.7899932861328,199.94000244140625,200.25999450683594,3684085
2023-05-16,200.50999450683594,202.25,200.25,200.25,3197335
2023-05-17,199.75999450683594,201.49000549316406,199.0,201.25,3548756
2023-05-18,199.0500030517578,201.49000549316406,198.8000030517578,201.38999938964844,3150576
2023-05-19,199.82000732421875,205.0,198.25,205.0,3295080
2023-05-22,200.74000549316406,200.92999267578125,199.0500030517578,200.49000549316406,2330996
2023-05-23,201.02000427246094,201.6999969482422,200.0500030517578,200.0500030517578,2612792
2023-05-24,200.24000549316406,201.5,199.80999755859375,201.49000549316406,2413489
2023-05-25,200.6999969482422,200.9499969482422,199.25999450683594,200.9499969482422,2891537
2023-05-26,202.85000610351562,203.27000427246094,200.0500030517578,201.88999938964844,4684612
2023-05-29,204.13999938964844,204.8000030517578,202.85000610351562,202.85000610351562,3856380
2023-05-30,204.36000061035156,205.49000549316406,202.52999877929688,205.49000549316406,2613440
2023-05-31,203.66000366210938,205.49000549316406,203.05999755859375,205.49000549316406,2588389
2023-06-01,202.99000549316406,205.38999938964844,202.11000061035156,205.38999938964844,3330182
2023-06-02,203.83999633789062,204.89999389648438,203.0800018310547,204.89999389648438,2174215
2023-06-05,204.27999877929688,205.47999572753906,203.99000549316406,205.38999938964844,1707187
2023-06-06,204.0399932861328,205.38999938964844,203.4499969482422,205.38999938964844,1618597
2023-06-07,205.33999633789062,205.4499969482422,203.9199981689453,205.38999938964844,2134360
2023-06-08,204.50999450683594,206.2100067138672,203.9199981689453,203.9199981689453,4515873
2023-06-09,204.02999877929688,205.89999389648438,203.85000610351562,205.89999389648438,1786159
2023-06-12,204.4600067138672,205.4499969482422,203.8300018310547,204.89999389648438,1361814
2023-06-13,205.4499969482422,205.52000427246094,204.3000030517578,205.47999572753906,1563108
2023-06-14,205.85000610351562,211.60000610351562,205.0800018310547,211.60000610351562,1880167
2023-06-15,205.30999755859375,206.38999938964844,204.69000244140625,206.38999938964844,2674084
2023-06-16,206.69000244140625,207.10000610351562,205.41000366210938,206.38999938964844,2770332
2023-06-19,205.8699951171875,208.97999572753906,205.50999450683594,206.69000244140625,3140978
2023-06-20,206.5,206.75,204.94000244140625,205.75,3088294
2023-06-21,206.8699951171875,207.4600067138672,206.0399932861328,206.0399932861328,2408169
2023-06-22,206.24000549316406,207.47000122070312,206.0800018310547,206.8699951171875,2007192
2023-06-23,204.97999572753906,212.4499969482422,204.8000030517578,212.4499969482422,2129175
2023-06-26,205.1699981689453,206.25,204.52000427246094,206.25,2217566
2023-06-27,206.4600067138672,207.36000061035156,205.36000061035156,207.36000061035156,2018085
2023-06-28,208.17999267578125,208.55999755859375,206.27999877929688,207.39999389648438,3989975
2023-06-30,210.61000061035156,210.91000366210938,208.08999633789062,209.60000610351562,4671280
2023-07-03,212.3000030517578,213.4499969482422,210.89999389648438,213.4499969482422,4245579
2023-07-04,213.05999755859375,218.64999389648438,212.0,218.64999389648438,2517660
2023-07-05,212.9199981689453,218.0,212.3000030517578,218.0,1743789
2023-07-06,213.9600067138672,219.3000030517578,212.0500030517578,218.0,1919961
2023-07-07,212.72000122070312,220.39999389648438,212.5,220.39999389648438,3326931
2023-07-10,212.63999938964844,218.39999389648438,210.14999389648438,218.39999389648438,2815814
2023-07-11,213.4499969482422,219.0,212.66000366210938,219.0,1986082
2023-07-12,213.25,214.9499969482422,213.0,214.9499969482422,1703058
2023-07-13,213.69000244140625,215.0,213.25,215.0,2336555
2023-07-14,214.8300018310547,215.4600067138672,213.55999755859375,215.4600067138672,1678860
2023-07-17,216.52999877929688,216.89999389648438,214.82000732421875,216.13999938964844,2220209
2023-07-18,217.02000427246094,217.8000030517578,216.10000610351562,216.91000366210938,2344009
2023-07-19,217.97000122070312,219.9499969482422,216.75999450683594,219.9499969482422,3764043
2023-07-20,219.50999450683594,219.89999389648438,217.16000366210938,219.89999389648438,3166150
2023-07-21,217.47999572753906,219.44000244140625,216.99000549316406,219.44000244140625,3612348
2023-07-24,216.72999572753906,219.3800048828125,216.5399932861328,219.3800048828125,2006947
2023-07-25,216.63999938964844,219.9499969482422,216.05999755859375,219.9499969482422,1462278
2023-07-26,217.72000122070312,219.6999969482422,213.64999389648438,219.6999969482422,3164932
2023-07-27,216.6300048828125,219.6999969482422,211.1999969482422,219.6999969482422,2936838
2023-07-28,216.33999633789062,218.77999877929688,215.5,218.77999877929688,2463367
2023-07-31,217.5800018310547,218.77999877929688,216.0,218.77999877929688,1792693
2023-08-01,217.22999572753906,218.39999389648438,217.02000427246094,218.0,1914323
2023-08-02,215.10000610351562,217.4499969482422,214.0,217.22000122070312,5585468
2023-08-03,213.55999755859375,216.52000427246094,212.14999389648438,216.52000427246094,4739271
2023-08-04,215.0399932861328,215.85000610351562,212.77000427246094,215.85000610351562,1535406
2023-08-07,215.9499969482422,216.2100067138672,215.0500030517578,216.2100067138672,2240935
2023-08-08,215.7899932861328,216.6999969482422,209.4499969482422,216.47000122070312,2002806
2023-08-09,216.49000549316406,216.85000610351562,212.8000030517578,216.85000610351562,2025167
2023-08-10,215.3300018310547,217.27000427246094,215.00999450683594,217.27000427246094,2100995
2023-08-11,214.39999389648438,217.2100067138672,214.25,217.2100067138672,2385921
2023-08-14,214.50999450683594,217.82000732421875,211.64999389648438,217.82000732421875,2878972
2023-08-16,214.57000732421875,218.47000122070312,212.67999267578125,218.47000122070312,1604526
2023-08-17,213.6999969482422,218.1699981689453,208.14999389648438,218.1699981689453,1582007
2023-08-18,213.0,218.19000244140625,212.30999755859375,218.19000244140625,2486828
2023-08-21,213.5,213.97999572753906,212.0,213.69000244140625,2977924
2023-08-22,213.42999267578125,218.11000061035156,213.10000610351562,218.11000061035156,1983391
2023-08-23,214.3699951171875,216.39999389648438,212.77999877929688,216.39999389648438,1550674
2023-08-24,213.77000427246094,218.47000122070312,213.3300018310547,218.47000122070312,2526797
2023-08-25,212.75999450683594,214.47999572753906,207.35000610351562,207.35000610351562,2646009
2023-08-28,212.8699951171875,217.47000122070312,211.0,217.47000122070312,1548577
2023-08-29,213.16000366210938,217.47000122070312,212.8000030517578,217.47000122070312,1314371
2023-08-30,213.5399932861328,217.47000122070312,207.64999389648438,217.47000122070312,1583782
2023-08-31,212.77000427246094,217.47000122070312,207.14999389648438,207.14999389648438,2821233
2023-09-01,214.27000427246094,216.8699951171875,212.0,216.8699951171875,1929234
2023-09-04,215.58999633789062,217.47000122070312,207.85000610351562,217.47000122070312,1925839
2023-09-05,215.83999633789062,216.97999572753906,215.1300048828125,216.97999572753906,2333420
2023-09-06,216.22000122070312,217.1699981689453,215.0800018310547,217.1699981689453,2516081
2023-09-07,217.2899932861328,217.5,209.75,217.1699981689453,1670195
2023-09-08,218.41000366210938,218.77999877929688,215.4199981689453,218.47000122070312,1886253
2023-09-11,220.3800048828125,220.5,217.17999267578125,219.5500030517578,2865226
2023-09-12,220.19000244140625,221.97999572753906,219.39999389648438,221.97999572753906,2429267
2023-09-13,221.42999267578125,221.8000030517578,219.4499969482422,221.58999633789062,2777591
2023-09-14,221.52999877929688,222.72999572753906,221.0,222.72999572753906,3991183
2023-09-15,222.57000732421875,222.80999755859375,221.11000061035156,222.72999572753906,2369619
2023-09-18,221.9199981689453,222.57000732421875,216.0,222.25,2315850
2023-09-20,219.60000610351562,221.0,219.3000030517578,220.99000549316406,3324262
2023-09-21,217.6300048828125,226.1999969482422,213.0,213.0,3045078
2023-09-22,216.80999755859375,219.6300048828125,216.3800048828125,219.6300048828125,4109713
2023-09-25,216.8000030517578,218.7899932861328,216.0800018310547,218.7899932861328,2239994
2023-09-26,216.57000732421875,217.9199981689453,215.17999267578125,217.9199981689453,1330688
2023-09-27,217.55999755859375,218.47000122070312,210.0500030517578,218.47000122070312,2257394
2023-09-28,215.77000427246094,218.97999572753906,215.4499969482422,218.97999572753906,3456589
2023-09-29,216.75,222.25,209.3000030517578,222.25,2265919
2023-10-03,215.57000732421875,223.25,210.25,223.25,4369754
2023-10-04,214.39999389648438,222.0500030517578,213.52999877929688,222.0500030517578,5188713
2023-10-05,215.52999877929688,220.85000610351562,214.41000366210938,220.85000610351562,2006257
2023-10-06,216.6199951171875,218.6999969482422,214.0,214.0,3125000
2023-10-09,215.47999572753906,223.10000610351562,214.7100067138672,223.10000610351562,2314698
2023-10-10,217.1300048828125,221.9499969482422,215.00999450683594,221.9499969482422,1610545
2023-10-11,218.75999450683594,220.38999938964844,214.64999389648438,214.64999389648438,2773486
2023-10-12,218.60000610351562,225.3000030517578,216.63999938964844,225.3000030517578,1480102
2023-10-13,218.07000732421875,220.75,216.6300048828125,220.75,2232611
2023-10-16,217.89999389648438,222.0,216.07000732421875,222.0,1472154
2023-10-17,218.5500030517578,224.4499969482422,212.25,224.4499969482422,1266306
2023-10-18,217.1999969482422,219.58999633789062,216.9199981689453,219.58999633789062,1761105
2023-10-19,216.6699981689453,223.6999969482422,210.6999969482422,220.5,2193608
2023-10-20,215.3000030517578,219.6999969482422,213.64999389648438,219.6999969482422,2642139
2023-10-23,213.1699981689453,221.75,212.64999389648438,221.75,4473325
2023-10-25,211.47999572753906,216.60000610351562,210.9499969482422,215.0,6626525
2023-10-26,208.74000549316406,214.49000549316406,208.36000061035156,213.0,11342653
2023-10-27,210.57000732421875,215.0,208.5,210.49000549316406,4091227
2023-10-30,211.52000427246094,211.99000549316406,209.41000366210938,211.39999389648438,2918057
2023-10-31,210.97999572753906,214.0,210.6999969482422,212.0,2951982
2023-11-01,209.99000549316406,213.9499969482422,209.5800018310547,213.9499969482422,2999324
2023-11-02,211.63999938964844,213.99000549316406,210.0,213.99000549316406,3051034
2023-11-03,212.69000244140625,213.77000427246094,212.0500030517578,212.25999450683594,1992691
2023-11-06,214.55999755859375,218.6999969482422,212.10000610351562,218.6999969482422,2167020
2023-11-07,214.49000549316406,215.25,212.77999877929688,215.24000549316406,1597162
2023-11-08,214.8300018310547,215.1999969482422,213.80999755859375,215.0,2392335
2023-11-09,214.3000030517578,217.0,214.02999877929688,215.99000549316406,2842726
2023-11-10,214.24000549316406,214.99000549316406,213.25,214.99000549316406,3287453
2023-11-13,214.5500030517578,215.99000549316406,214.3000030517578,215.89999389648438,2354220
2023-11-15,216.97000122070312,217.22999572753906,213.6999969482422,215.3000030517578,4368209
2023-11-16,218.16000366210938,219.25,216.60000610351562,217.99000549316406,2694681
2023-11-17,218.02000427246094,224.0,216.0,224.0,1471094
2023-11-20,217.35000610351562,218.99000549316406,217.07000732421875,218.99000549316406,1971539
2023-11-21,218.38999938964844,219.25,214.0,219.25,2121413
2023-11-22,218.52999877929688,219.3000030517578,216.0,219.3000030517578,1531757
2023-11-23,218.55999755859375,219.1999969482422,216.00999450683594,219.0,2711176
2023-11-24,218.47999572753906,225.10000610351562,218.19000244140625,225.10000610351562,2228129
2023-11-28,219.55999755859375,225.0500030517578,211.9499969482422,225.0500030517578,3374192
2023-11-29,221.66000366210938,221.99000549316406,219.30999755859375,221.99000549316406,4692734
2023-11-30,222.1300048828125,228.3000030517578,220.3800048828125,228.3000030517578,4565515
2023-12-01,223.75,223.99000549316406,221.0,223.99000549316406,3756906
2023-12-04,228.17999267578125,230.4499969482422,225.5,230.4499969482422,5441571
2023-12-05,230.05999755859375,230.27999877929688,228.38999938964844,228.4499969482422,2577043
2023-12-06,230.94000244140625,231.99000549316406,229.8000030517578,231.99000549316406,3116228
2023-12-07,230.8300018310547,231.99000549316406,228.14999389648438,231.99000549316406,2882798
2023-12-08,231.36000061035156,231.99000549316406,228.0,231.99000549316406,1918130
2023-12-11,231.7899932861328,232.10000610351562,229.00999450683594,229.00999450683594,2202370
2023-12-12,230.9600067138672,232.99000549316406,230.5,232.99000549316406,2237630
2023-12-13,231.14999389648438,231.99000549316406,229.6300048828125,231.99000549316406,2758600
2023-12-14,233.99000549316406,234.5,231.50999450683594,232.0,2943517
2023-12-15,236.6199951171875,237.0,234.00999450683594,236.25,3418211
2023-12-18,236.57000732421875,237.0,233.64999389648438,236.97999572753906,2068813
2023-12-19,236.6999969482422,237.99000549316406,235.3300018310547,237.99000549316406,2900959
2023-12-20,233.25,238.8800048828125,233.0,237.99000549316406,4692122
2023-12-21,234.60000610351562,238.0,226.25,226.25,4151474
2023-12-22,235.5,236.35000610351562,232.00999450683594,235.99000549316406,2920568
2023-12-26,236.92999267578125,237.3000030517578,234.8800048828125,236.99000549316406,1774284
2023-12-27,238.91000366210938,239.6999969482422,236.17999267578125,239.6999969482422,4385669
2023-12-28,240.16000366210938,240.5,238.8800048828125,240.0,2495578
2023-12-29,239.64999389648438,247.35000610351562,238.0,247.35000610351562,4342820
2024-01-01,240.35000610351562,241.13999938964844,238.00999450683594,240.99000549316406,3301679
2024-01-02,239.2100067138672,241.0,238.0,241.0,2724450
2024-01-03,237.74000549316406,240.0,237.5,240.0,2253252
2024-01-04,239.3000030517578,239.58999633789062,237.19000244140625,237.6999969482422,2592068
2024-01-05,239.74000549316406,240.0,238.00999450683594,239.8000030517578,3017800
2024-01-08,237.67999267578125,242.0,237.5,242.0,3109332
2024-01-09,237.77999877929688,239.99000549316406,237.5,239.99000549316406,2263399
2024-01-10,238.75999450683594,238.99000549316406,236.75999450683594,238.99000549316406,2557090
2024-01-11,238.8699951171875,239.6999969482422,238.00999450683594,239.6999969482422,2228747
2024-01-12,241.72999572753906,242.35000610351562,239.00999450683594,239.00999450683594,3829943
2024-01-15,244.07000732421875,244.3000030517578,241.72999572753906,241.72999572753906,3098957
2024-01-16,243.24000549316406,244.99000549316406,242.41000366210938,244.60000610351562,3055350
2024-01-17,238.3800048828125,243.0,238.10000610351562,240.99000549316406,6128145
2024-01-18,237.50999450683594,238.2100067138672,233.3000030517578,237.99000549316406,6170369
2024-01-19,239.14999389648438,239.99000549316406,237.75,239.99000549316406,2714133
2024-01-23,234.8699951171875,241.89999389648438,234.5,241.89999389648438,5382816
2024-01-24,237.2899932861328,237.58999633789062,233.5,235.67999267578125,2914009
2024-01-25,236.14999389648438,238.0,235.10000610351562,238.0,2328302
2024-01-29,240.0500030517578,240.39999389648438,236.14999389648438,238.0,2671344
2024-01-30,238.1300048828125,241.99000549316406,237.9499969482422,241.99000549316406,3429480
2024-01-31,240.25999450683594,240.47999572753906,237.5,238.77999877929688,1870884
2024-02-01,240.02999877929688,241.99000549316406,239.47999572753906,241.99000549316406,3203160
2024-02-02,241.3000030517578,244.27999877929688,240.00999450683594,243.39999389648438,4954136
2024-02-05,240.24000549316406,248.5500030517578,239.89999389648438,248.5500030517578,2862183
2024-02-06,242.00999450683594,247.4499969482422,237.64999389648438,247.4499969482422,1690100
2024-02-07,242.35000610351562,249.25,234.75,249.25,2235426
2024-02-08,240.27999877929688,243.3800048828125,239.89999389648438,242.35000610351562,3757539
2024-02-09,240.77999877929688,241.02000427246094,239.0,240.89999389648438,1752604
2024-02-12,239.32000732421875,242.5,238.97000122070312,241.0,3449448
2024-02-13,240.58999633789062,246.5,238.6999969482422,246.5,1615065
2024-02-14,241.5500030517578,241.99000549316406,237.5500030517578,239.89999389648438,3343750
2024-02-15,242.72000122070312,243.0,241.1999969482422,242.99000549316406,1820990
2024-02-16,243.99000549316406,244.22999572753906,242.5800018310547,244.0,4134646
2024-02-19,245.0399932861328,245.75,243.5800018310547,244.5,2511055
2024-02-20,245.3699951171875,246.99000549316406,243.00999450683594,246.99000549316406,2109871
2024-02-21,243.8699951171875,246.2899932861328,243.5,246.0,3326839
2024-02-22,245.7899932861328,246.2100067138672,242.4499969482422,244.5,2973123
2024-02-23,245.69000244140625,246.88999938964844,245.16000366210938,246.88999938964844,2414813
2024-02-26,244.8699951171875,246.5,244.02000427246094,245.5,1931771
2024-02-27,245.5,245.7100067138672,244.0,245.0,2412089
2024-02-28,243.07000732421875,246.8800048828125,242.3000030517578,242.3000030517578,2553115
2024-02-29,243.25,244.99000549316406,241.00999450683594,244.99000549316406,3210232
2024-03-01,246.85000610351562,246.99000549316406,243.0500030517578,244.5800018310547,2174184
2024-03-04,247.8300018310547,249.97999572753906,247.0800018310547,248.99000549316406,3278496
2024-03-05,247.33999633789062,248.8699951171875,246.7100067138672,248.8699951171875,1909620
2024-03-06,248.6199951171875,248.99000549316406,246.10000610351562,248.99000549316406,2452874
2024-03-07,248.6699981689453,249.0,248.1300048828125,248.6999969482422,2481075
2024-03-11,247.4499969482422,249.8000030517578,247.02000427246094,248.6699981689453,2665347
2024-03-12,247.4199981689453,248.99000549316406,246.00999450683594,248.99000549316406,3423643
2024-03-13,243.7100067138672,248.88999938964844,242.75,248.88999938964844,6405176
2024-03-14,245.38999938964844,245.89999389648438,242.27999877929688,244.3800048828125,5265364
2024-03-15,243.8000030517578,245.3800048828125,242.66000366210938,244.89999389648438,4300512
2024-03-18,243.97999572753906,251.10000610351562,242.5800018310547,251.10000610351562,2498791
2024-03-19,241.60000610351562,243.97999572753906,241.3699951171875,243.97000122070312,5084257
2024-03-20,241.5800018310547,242.99000549316406,240.5399932861328,242.99000549316406,3185502
